날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),5일 등락률,day5_label
2018-11-19,2018,11,19,101500.0,-1500.0,-1.46,555495.0,56513838500.0,21687320980500.0,98899221.0,46.29,177,-8078667000.0,-170166000.0,13896490000.0,-5647657000.0,9.30982,75.0,0.3466666666666667,90.65,4883.8,478260.0,-13.69,2100.56,8.16,0.39,273198.0,4703757.0,1407580891.0,1.5,1128.7,162.86,1001.02,1288.47,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,0.0,maintain
2018-11-20,2018,11,20,97500.0,-4000.0,-3.94,1295271.0,127403430900.0,20832648232500.0,98835900.0,46.26,1066,-24462317500.0,1581180200.0,48243197000.0,-25362059700.0,10.72524,98.0,-0.173469387755102,92.82,4524.6,714080.0,-7.36,2082.58,-17.98,-0.86,281685.0,5043725.0,1394320913.0,1.5,1127.4,162.58,1002.31,1291.32,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,-5.34,sell
2018-11-21,2018,11,21,97800.0,300.0,0.31,883111.0,85557251172.0,20896748688600.0,98546395.0,46.12,535,694862700.0,120030900.0,1348695600.0,-2163589200.0,10.27571,115.0,-0.1739130434782608,93.26,4638.7,412740.0,2.52,2076.55,-6.03,-0.29,267904.0,5151649.0,1389907927.0,1.5,1127.5,162.54,1000.4,1282.14,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,-5.05,sell
2018-11-26,2018,11,26,95100.0,1400.0,1.49,663188.0,63090694300.0,20319844583700.0,98529827.0,46.11,181,5623503100.0,-139356000.0,-11556706100.0,6072559000.0,10.34595,43.0,-0.0232558139534883,95.21,3837.0,571040.0,-5.54,2083.02,25.54,1.24,237711.0,4482314.0,1394139024.0,1.5,1130.5,163.05,1001.11,1281.48,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,-2.76,maintain
2018-11-27,2018,11,27,101000.0,5900.0,6.2,1436195.0,142786228663.0,21580486887000.0,98568764.0,46.13,371,4078359500.0,-4332762900.0,-46623709200.0,46878112600.0,13.52954,150.0,0.2,92.26,3866.5,457270.0,0.77,2099.42,16.4,0.79,239211.0,4554649.0,1405263074.0,1.5,1129.9,162.81,994.94,1280.12,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,8.84,buy
2018-11-28,2018,11,28,101000.0,0.0,0.0,602728.0,60523148878.0,21580486887000.0,98874128.0,46.27,165,-3818298900.0,33008500.0,-439534500.0,4224824900.0,11.04721,75.0,0.1466666666666666,92.36,4265.4,533040.0,10.32,2108.22,8.8,0.42,300076.0,4793983.0,1410935094.0,1.5,1129.7,162.66,993.06,1276.56,94.0,95.6,106.1,99.33,96.0,96.5,63.4,3.2,61.4,7.79,buy
2018-12-03,2018,12,3,108500.0,1500.0,1.4,723565.0,78386090517.0,23182998289500.0,99331462.0,46.49,107,2767233000.0,3983959000.0,-3718802000.0,-3032390000.0,14.70998,106.0,0.2358490566037736,94.65,3897.8,355100.0,-6.31,2131.93,35.07,1.67,436588.0,5571246.0,1427528843.0,1.75,1120.3,161.49,984.4,1269.36,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,7.43,buy
2018-12-04,2018,12,4,107500.0,-1000.0,-0.92,612079.0,65463463228.0,22969330102500.0,99315035.0,46.48,138,-14786441500.0,5333777500.0,-914560000.0,10367224000.0,13.10102,107.0,0.1401869158878504,97.11,3958.5,326710.0,1.56,2114.35,-17.58,-0.82,507518.0,5539553.0,1414637237.0,1.75,1113.7,161.02,980.33,1264.72,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,7.5,buy
2018-12-05,2018,12,5,107500.0,0.0,0.0,519108.0,55850891500.0,22969330102500.0,99293902.0,46.47,124,1360175500.0,8636245000.0,-8122634000.0,-1873786500.0,12.02104,78.0,-0.2051282051282051,97.21,3771.6,341600.0,-4.72,2101.31,-13.04,-0.62,492716.0,4802793.0,1405505402.0,1.75,1109.8,161.89,984.65,1258.79,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,0.47,maintain
2018-12-10,2018,12,10,110500.0,-500.0,-0.45,367098.0,40415995500.0,23610334663500.0,99050477.0,46.36,38,6892839000.0,3578812500.0,-5135737000.0,-5335914500.0,11.0018,77.0,0.0389610389610389,98.04,3460.5,394490.0,-3.0,2053.79,-21.97,-1.06,344164.0,4697529.0,1373936929.0,1.75,1118.2,162.51,993.78,1274.92,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,2.79,maintain
2018-12-11,2018,12,11,111500.0,1000.0,0.9,372363.0,41100711500.0,23824002850500.0,98957197.0,46.31,41,3986096000.0,30107500.0,-6556139500.0,2539936000.0,16.04466,117.0,0.1196581196581196,95.22,3407.7,418530.0,-1.53,2052.97,-0.82,-0.04,273933.0,5020322.0,1373342570.0,1.75,1124.7,162.98,993.16,1277.04,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,0.9,maintain
2018-12-12,2018,12,12,118500.0,7000.0,6.28,1558536.0,184993177720.0,25319680159500.0,98977349.0,46.32,129,34636981500.0,3355055000.0,-29694576500.0,-8297460000.0,17.62624,216.0,0.3055555555555556,94.54,3466.1,391170.0,1.72,2082.57,29.6,1.44,457127.0,5613049.0,1371559154.0,1.75,1129.4,163.49,995.99,1278.71,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,6.76,buy
2018-12-17,2018,12,17,116500.0,0.0,0.0,602835.0,69345391000.0,24892343785500.0,98815674.0,46.25,56,-5938606500.0,2275233500.0,-1784016500.0,5447389500.0,12.28454,117.0,0.1196581196581196,94.39,3526.1,534780.0,8.57,2071.09,1.71,0.08,444522.0,4764477.0,1363331838.0,1.75,1129.2,164.05,996.34,1276.79,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,-1.69,maintain
2018-12-18,2018,12,18,118000.0,1500.0,1.29,889260.0,105259141000.0,25212846066000.0,98880930.0,46.28,57,18479099500.0,1084745500.0,-5628088500.0,-13935756500.0,12.1513,95.0,-0.0105263157894736,95.86,3668.0,698530.0,4.02,2062.11,-8.98,-0.43,429530.0,5241610.0,1358110563.0,1.75,1131.6,163.99,1003.15,1284.25,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,-0.42,maintain
2018-12-19,2018,12,19,123000.0,5000.0,4.24,841175.0,102074507500.0,26281187001000.0,98661151.0,46.17,67,6583204500.0,-369886500.0,-17101951500.0,10888633500.0,11.76875,131.0,0.366412213740458,98.15,3687.1,792400.0,0.52,2078.84,16.73,0.81,418797.0,5124895.0,1368928571.0,1.75,1129.9,163.94,1004.94,1285.09,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,5.58,buy
2018-12-24,2018,12,24,123000.0,500.0,0.41,301455.0,37113745500.0,26281187001000.0,98337556.0,46.02,34,10681793000.0,2287159000.0,-2517963000.0,-10450989000.0,9.76815,50.0,0.0,96.5,4026.1,716290.0,2.07,2055.01,-6.48,-0.31,285275.0,3843849.0,1352900456.0,1.75,1123.9,163.0,1011.84,1277.87,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,0.0,maintain
2018-12-26,2018,12,26,120000.0,-3000.0,-2.44,550552.0,66075410000.0,25640182440000.0,98303922.0,46.01,56,3675230000.0,5395210500.0,1378654500.0,-10449095000.0,10.55766,83.0,-0.0843373493975903,92.16,3793.7,567110.0,0.83,2028.01,-27.0,-1.31,321499.0,5424078.0,1336757289.0,1.75,1125.2,162.82,1021.42,1284.25,94.3,95.3,103.9,98.988,97.0,97.6,62.2,3.4,60.1,-2.04,maintain
2019-01-02,2019,1,2,114000.0,-4500.0,-3.8,565493.0,65112405500.0,24358173318000.0,97931727.0,45.83,63,-2081943500.0,7553011500.0,2919745500.0,-8390813500.0,11.13547,156.0,0.1089743589743589,87.05,3873.8,554470.0,1.69,2010.0,-31.04,-1.52,326368.0,4295872.0,1323645397.0,1.75,1118.1,162.76,1019.47,1281.96,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-3.8,maintain
2019-01-07,2019,1,7,120500.0,1000.0,0.84,428416.0,51588956000.0,25747016533500.0,97745349.0,45.75,30,5326684000.0,3174518000.0,948774500.0,-9449976500.0,11.07629,83.0,0.2891566265060241,89.73,3985.9,500880.0,-0.45,2037.1,26.85,1.34,440191.0,5301385.0,1342381871.0,1.75,1125.2,163.72,1038.34,1283.85,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,5.7,buy
2019-01-08,2019,1,8,119500.0,-1000.0,-0.83,582117.0,69683905000.0,25533348346500.0,97682260.0,45.72,19,-2259007500.0,6808014000.0,2115365500.0,-6664372000.0,10.8206,134.0,0.0820895522388059,92.59,3971.0,514080.0,-0.37,2025.27,-11.83,-0.58,397831.0,4826642.0,1333996221.0,1.75,1118.0,163.21,1028.85,1283.3,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2.58,maintain
2019-01-09,2019,1,9,123000.0,3500.0,2.93,846392.0,103424408500.0,26281187001000.0,97621888.0,45.69,23,14099060000.0,3885124000.0,-15586646000.0,-2397538000.0,10.76398,118.0,0.2627118644067797,92.2,3978.0,473420.0,0.17,2064.71,39.44,1.95,386248.0,5532689.0,1360852002.0,1.75,1121.7,163.55,1031.31,1284.18,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2.93,maintain
2019-01-14,2019,1,14,121500.0,-1500.0,-1.22,297709.0,36267408000.0,25960684720500.0,97346893.0,45.56,22,-2195062000.0,5719440000.0,342122500.0,-3866500500.0,10.22009,87.0,0.2528735632183908,89.75,3638.1,539930.0,4.24,2064.52,-11.05,-0.53,432891.0,4941021.0,1360565231.0,1.75,1117.6,165.36,1030.28,1281.61,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.22,maintain
2019-01-15,2019,1,15,127500.0,6000.0,4.94,828015.0,104572972500.0,27242693842500.0,97286458.0,45.53,68,30914642500.0,3889891000.0,-31191239000.0,-3613294500.0,10.83408,131.0,0.3893129770992366,89.75,3571.3,544850.0,-1.84,2097.18,32.66,1.58,439489.0,5236964.0,1382450778.0,1.75,1121.4,165.95,1036.75,1286.41,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,3.66,maintain
2019-01-16,2019,1,16,128500.0,1000.0,0.78,397335.0,50688177500.0,27456362029500.0,97290627.0,45.53,56,927271500.0,4011062500.0,-4899707000.0,-38627000.0,10.53808,110.0,0.2636363636363636,92.79,3588.0,487340.0,0.47,2106.1,8.92,0.43,500078.0,5352467.0,1388695520.0,1.75,1120.1,165.83,1030.97,1277.92,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,4.47,maintain
2019-01-21,2019,1,21,127000.0,-4000.0,-3.05,657273.0,84459208500.0,27135859749000.0,97323030.0,45.55,59,11092198500.0,7110217500.0,8718416500.0,-26920832500.0,10.90361,105.0,0.3142857142857143,103.29,3536.7,394170.0,-0.16,2124.61,0.33,0.02,398035.0,5320635.0,1401780024.0,1.75,1121.3,165.29,1021.87,1274.53,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.17,maintain
2019-01-22,2019,1,22,127500.0,500.0,0.39,446263.0,56418274500.0,27242693842500.0,97118517.0,45.45,31,-636451000.0,6971910000.0,87782000.0,-6423241000.0,10.43067,100.0,0.08,102.74,3580.1,447700.0,1.23,2117.77,-6.84,-0.32,419441.0,4897406.0,1397318462.0,1.75,1126.5,165.66,1027.36,1280.72,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.54,maintain
2019-01-23,2019,1,23,129000.0,1500.0,1.18,422209.0,54450345608.0,27563196123000.0,97065050.0,45.43,36,12045228500.0,5718231500.0,-5710834500.0,-12052625500.0,9.96255,70.0,0.2714285714285714,102.46,3561.5,445870.0,-0.52,2127.78,10.01,0.47,408600.0,5170562.0,1403936954.0,1.75,1130.2,165.92,1033.66,1284.3,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.53,maintain
2019-01-28,2019,1,28,126500.0,-2000.0,-1.56,541428.0,68676537000.0,27029025655500.0,97074756.0,45.43,46,-5430270000.0,9786159000.0,7092026000.0,-11447915000.0,9.89203,67.0,0.1940298507462686,101.73,3442.8,620850.0,-3.17,2177.3,-0.43,-0.02,371619.0,6060559.0,1437491623.0,1.75,1125.1,165.73,1026.97,1283.91,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.94,maintain
2019-01-29,2019,1,29,128000.0,1500.0,1.19,445671.0,56939066000.0,27349527936000.0,96982599.0,45.39,45,8578755000.0,4737994500.0,-1270874500.0,-12045875000.0,10.05748,74.0,0.1756756756756756,101.61,3414.8,585460.0,-0.81,2183.36,6.06,0.28,552587.0,6504583.0,1441345149.0,1.75,1116.9,165.63,1022.19,1276.56,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,-1.54,maintain
2019-01-30,2019,1,30,129500.0,1500.0,1.17,463542.0,59581091470.0,27670030216500.0,96937710.0,45.37,39,9634182000.0,3839719500.0,-7469780500.0,-6004121000.0,9.60525,168.0,0.238095238095238,102.75,3460.0,600250.0,1.32,2206.2,22.84,1.05,480390.0,6875693.0,1456059990.0,1.75,1118.1,165.6,1021.8,1278.49,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,0.78,maintain
2019-02-12,2019,2,12,128500.0,1000.0,0.78,443035.0,56812181500.0,27456362029500.0,96712839.0,45.26,24,17108682500.0,1980189500.0,-4680107500.0,-14408764500.0,10.51708,100.0,0.26,92.29,3632.0,545820.0,0.01,2190.47,9.74,0.45,429940.0,5929463.0,1446167643.0,1.75,1124.5,165.8,1018.25,1267.99,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,1.98,maintain
2019-02-13,2019,2,13,124500.0,-4000.0,-3.11,620173.0,77942802500.0,26601689281500.0,96593475.0,45.21,38,-8810294500.0,6227595000.0,19312815000.0,-16730115500.0,11.31738,85.0,0.2941176470588235,93.9,3611.5,558020.0,-0.56,2201.48,11.01,0.5,421990.0,5585495.0,1453501271.0,1.75,1124.6,165.47,1018.15,1274.57,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,-0.8,maintain
2019-02-18,2019,2,18,120500.0,-500.0,-0.41,557734.0,67044519500.0,25747016533500.0,96188560.0,45.02,64,2507512000.0,4170771500.0,3459187000.0,-10137470500.0,10.18731,67.0,0.0597014925373134,94.77,3896.0,933150.0,6.33,2210.89,14.8,0.67,314371.0,4668187.0,1458936951.0,1.75,1127.7,166.18,1020.31,1273.29,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,-3.21,maintain
2019-02-19,2019,2,19,119500.0,-1000.0,-0.83,470357.0,56216206000.0,25533348346500.0,96104150.0,44.98,58,3384817500.0,4613098000.0,12990182000.0,-20988097500.0,10.10388,80.0,0.1875,95.5,3914.3,1440000.0,0.47,2205.63,-5.26,-0.24,389094.0,4534559.0,1455230607.0,1.75,1124.7,166.17,1016.95,1271.98,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,-1.65,maintain
2019-02-20,2019,2,20,119000.0,-500.0,-0.42,735087.0,88159585500.0,25426514253000.0,95927966.0,44.9,86,-1696026500.0,4413590000.0,6877780500.0,-9595344000.0,11.1437,93.0,0.1827956989247312,94.74,3972.4,698010.0,1.48,2229.76,24.13,1.09,374342.0,5948417.0,1471936800.0,1.75,1127.5,166.32,1019.72,1278.36,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,-1.65,maintain
2019-02-25,2019,2,25,121000.0,0.0,0.0,314081.0,38029189500.0,25853850627000.0,95901824.0,44.88,22,6159534500.0,735960000.0,1177469500.0,-8072964000.0,9.51472,62.0,0.0806451612903225,100.11,3833.7,765870.0,2.09,2232.56,2.06,0.09,339234.0,4689861.0,1473911027.0,1.75,1125.7,167.3,1016.2,1276.21,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,1.68,maintain
2019-02-26,2019,2,26,122500.0,1500.0,1.24,781497.0,95979202500.0,26174352907500.0,95835020.0,44.85,19,26729194500.0,-1724929000.0,-9588206000.0,-15416059500.0,9.38347,127.0,0.1732283464566929,100.94,3810.3,2090000.0,-0.61,2226.6,-5.96,-0.27,331962.0,5024238.0,1469933630.0,1.75,1120.8,167.69,1009.23,1273.28,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2.08,maintain
2019-02-27,2019,2,27,129000.0,6500.0,5.31,1233285.0,157974831500.0,27563196123000.0,95718190.0,44.8,81,26323642500.0,1472401000.0,-46145048500.0,18349005000.0,9.83782,141.0,0.3971631205673759,102.22,3814.6,2820000.0,0.11,2234.79,8.19,0.37,301513.0,4914613.0,1475176574.0,1.75,1118.3,167.11,1011.62,1273.91,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,6.61,buy
2019-03-04,2019,3,4,122000.0,-4500.0,-3.56,937284.0,114712970000.0,26067518814000.0,95605735.0,44.74,56,13697412500.0,103175000.0,24781103500.0,-38581691000.0,9.90607,157.0,0.0700636942675159,96.31,3715.9,2850000.0,-2.45,2190.66,-4.78,-0.22,373166.0,6405237.0,1445642000.0,1.75,1119.9,167.49,1000.49,1274.17,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-5.43,sell
2019-03-05,2019,3,5,121500.0,-500.0,-0.41,428825.0,51691934500.0,25960684720500.0,95310713.0,44.61,37,1462174000.0,105000.0,6351771500.0,-7814050500.0,9.00829,85.0,-0.0705882352941176,97.09,3857.2,3820000.0,3.8,2179.23,-11.43,-0.52,313146.0,4980941.0,1437785626.0,1.75,1125.0,168.0,1006.85,1275.47,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-3.95,maintain
2019-03-11,2019,3,11,121000.0,1000.0,0.83,281873.0,33948856000.0,25853850627000.0,95093121.0,44.51,38,6950313000.0,-222272500.0,2766920500.0,-9494961000.0,12.67121,140.0,0.0714285714285714,100.39,3870.3,3190000.0,-1.15,2138.1,0.66,0.03,272103.0,4077476.0,1410561695.0,1.75,1134.0,168.35,1020.38,1274.22,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-2.81,maintain
2019-03-12,2019,3,12,125500.0,4500.0,3.72,621289.0,77323893250.0,26815357468500.0,95014069.0,44.47,39,21874027500.0,-31160000.0,-14371765500.0,-7471102000.0,11.70404,163.0,0.3312883435582822,98.07,3886.0,2900000.0,0.41,2157.18,19.08,0.89,355283.0,4222805.0,1424679601.0,1.75,1134.5,168.47,1019.45,1278.24,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,0.0,maintain
2019-03-13,2019,3,13,122500.0,-3000.0,-2.39,797741.0,97502387500.0,26174352907500.0,95018989.0,44.47,52,12019428500.0,4713000.0,7876580500.0,-19900722000.0,11.38549,155.0,0.1290322580645161,98.22,3865.1,2280000.0,-0.54,2148.41,-8.77,-0.41,285601.0,4088451.0,1419083070.0,1.75,1128.7,167.89,1014.33,1274.25,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2.08,maintain
2019-03-18,2019,3,18,124000.0,3000.0,2.48,383652.0,47254251000.0,26494855188000.0,95163176.0,44.54,26,11942664500.0,-555827500.0,-14225454500.0,2838617500.0,10.93624,88.0,0.1931818181818181,94.41,3990.2,2620000.0,0.22,2179.49,3.38,0.16,257951.0,4093226.0,1439426928.0,1.75,1136.1,169.05,1018.88,1286.41,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,1.22,maintain
2019-03-19,2019,3,19,124000.0,0.0,0.0,303901.0,37687147500.0,26494855188000.0,95206646.0,44.56,20,4939591000.0,-17618000.0,-5243560500.0,321587500.0,10.52531,86.0,-0.0581395348837209,95.87,4017.0,2990000.0,0.67,2177.62,-1.87,-0.09,319703.0,3867859.0,1438506503.0,1.75,1133.7,168.82,1017.82,1285.22,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,4.2,maintain
2019-03-20,2019,3,20,124000.0,0.0,0.0,316345.0,39014613000.0,26494855188000.0,95229266.0,44.57,43,4992404500.0,-9786500.0,-4044643500.0,-937974500.0,10.03364,122.0,0.040983606557377,95.47,4041.2,3180000.0,0.6,2177.1,-0.52,-0.02,317607.0,4175741.0,1438253703.0,1.75,1130.9,168.3,1015.49,1284.08,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2.48,maintain
2019-03-25,2019,3,25,120000.0,-3500.0,-2.83,458292.0,55139754500.0,25640182440000.0,95176003.0,44.54,54,-9528819500.0,454446500.0,8897658000.0,176715000.0,11.61082,82.0,0.0853658536585365,101.17,3937.0,2860000.0,-1.44,2144.86,-42.09,-1.92,307071.0,4136472.0,1418438627.0,1.75,1129.8,168.5,1026.58,1276.17,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-3.23,maintain
2019-03-26,2019,3,26,118500.0,-1500.0,-1.25,463924.0,55430964000.0,25319680159500.0,95199760.0,44.55,36,-1851373500.0,518771000.0,12573223000.0,-11240620500.0,10.33928,93.0,0.2473118279569892,100.38,3942.8,2530000.0,0.15,2148.8,3.94,0.18,301254.0,4248900.0,1421123429.0,1.75,1134.9,168.89,1031.31,1284.08,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-4.82,maintain
2019-03-27,2019,3,27,118500.0,0.0,0.0,236825.0,28152131500.0,25319680159500.0,95083948.0,44.5,39,4557033500.0,711451500.0,-597425500.0,-4671059500.0,9.65123,90.0,0.0444444444444444,99.48,4041.7,2780000.0,2.51,2145.62,-3.18,-0.15,363169.0,4490156.0,1419130932.0,1.75,1132.1,168.59,1024.29,1276.33,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,-4.05,maintain
2019-04-01,2019,4,1,120500.0,1000.0,0.84,363959.0,43797875448.0,25747016533500.0,95185215.0,44.55,25,-1277220000.0,-156550500.0,-3561421000.0,4995191500.0,9.70401,111.0,0.054054054054054,94.96,4145.1,3220000.0,1.04,2168.28,27.61,1.29,263313.0,4365111.0,1435481137.0,1.75,1136.1,168.69,1024.11,1274.99,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,1.69,maintain
2019-04-02,2019,4,2,119000.0,-1500.0,-1.24,374423.0,44459295000.0,25426514253000.0,95237158.0,44.57,73,-10988198500.0,184168000.0,10597457500.0,206573000.0,9.5072,101.0,-0.0594059405940594,93.94,4859.3,14770000.0,17.23,2177.18,8.9,0.41,257453.0,4247457.0,1441635795.0,1.75,1132.7,168.74,1016.7,1269.3,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,-0.42,maintain
2019-04-03,2019,4,3,124000.0,5000.0,4.2,651778.0,79516325500.0,26494855188000.0,95248850.0,44.58,49,29604645500.0,-1713860000.0,-30785686500.0,2894901000.0,9.56467,96.0,0.1458333333333333,95.29,4968.7,13830000.0,2.25,2203.27,26.09,1.2,358645.0,5466969.0,1458945251.0,1.75,1135.8,168.97,1020.26,1272.61,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,3.77,maintain
2019-04-08,2019,4,8,128000.0,2000.0,1.59,455205.0,58038991500.0,27349527936000.0,95178501.0,44.55,25,9752982000.0,-2620000.0,-18885963000.0,9135601000.0,9.44051,63.0,0.2857142857142857,96.13,5245.2,928230.0,1.38,2210.6,0.99,0.04,347910.0,4660047.0,1464185952.0,1.75,1136.4,169.27,1017.5,1274.87,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,3.23,maintain
2019-04-09,2019,4,9,127000.0,-1000.0,-0.78,317656.0,40300979500.0,27135859749000.0,95272885.0,44.59,19,764446000.0,33889000.0,-1571194000.0,772859000.0,8.93025,83.0,0.2409638554216867,96.87,5158.4,784620.0,-1.65,2213.56,2.96,0.13,414809.0,4904130.0,1466472415.0,1.75,1141.4,169.76,1024.09,1284.93,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2.83,maintain
2019-04-10,2019,4,10,127500.0,500.0,0.39,349261.0,44488465500.0,27242693842500.0,95297548.0,44.6,28,12901108000.0,203498000.0,-1383873000.0,-11720733000.0,8.60091,54.0,0.1296296296296296,96.16,5307.8,837510.0,2.89,2224.39,10.83,0.49,399695.0,5135094.0,1473098587.0,1.75,1142.8,170.06,1028.21,1287.42,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,1.19,maintain
2019-04-15,2019,4,15,125500.0,-1000.0,-0.79,222997.0,28095534500.0,26815357468500.0,95169705.0,44.54,19,-1553224000.0,35492000.0,1214507000.0,303225000.0,8.8813,87.0,0.3448275862068966,101.91,5032.3,688200.0,-2.0,2242.88,9.43,0.42,404160.0,6668129.0,1485758717.0,1.75,1140.5,169.48,1018.17,1289.16,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,-1.57,maintain
2019-04-16,2019,4,16,128500.0,3000.0,2.39,753845.0,96898339303.0,27456362029500.0,95177124.0,44.54,28,17660102500.0,-650231500.0,-9413729500.0,-7596141500.0,8.62177,70.0,0.3857142857142857,103.36,5180.9,631050.0,2.95,2248.63,5.75,0.26,569056.0,7083491.0,1489660939.0,1.75,1133.9,168.96,1012.55,1281.7,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,0.39,maintain
2019-04-17,2019,4,17,131000.0,2500.0,1.95,535629.0,69723496500.0,27990532497000.0,95126902.0,44.52,41,21431616500.0,-350634000.0,-17203914000.0,-3877068500.0,8.38211,77.0,0.1818181818181818,106.3,5208.3,806520.0,0.53,2245.89,-2.74,-0.12,452475.0,5586184.0,1488430885.0,1.75,1135.7,169.26,1013.97,1281.3,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,3.56,maintain
2019-04-22,2019,4,22,134000.0,0.0,0.0,231200.0,30827334000.0,28631537058000.0,95525139.0,44.71,10,1834019000.0,-23385500.0,-4036212000.0,2225578500.0,8.95154,99.0,0.1616161616161616,105.01,5346.7,920770.0,1.97,2216.65,0.5,0.02,493984.0,4639971.0,1468803477.0,1.75,1137.1,169.62,1016.04,1278.44,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2.29,maintain
2019-04-23,2019,4,23,136000.0,2000.0,1.49,480332.0,65156322500.0,29058873432000.0,95539400.0,44.71,25,9982367000.0,60228000.0,-9978948000.0,-63647000.0,9.10109,113.0,0.3805309734513274,104.23,5511.6,900000.0,3.08,2220.51,3.86,0.17,481178.0,4922938.0,1471093768.0,1.75,1140.8,170.04,1019.07,1284.6,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,1.49,maintain
