날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),day1_label,3일 등락률,day3_label,5일 등락률,day5_label
2019-04-22,2019,4,22,80500.0,-1300.0,-1.59,1887109.0,152272668800.0,58604190382500.0,374030808.0,51.38,155,-11309552300.0,-34314300.0,3941791900.0,7402074700.0,4.04051,41.0,0.4390243902439024,105.01,5346.7,920770.0,1.97,2216.65,0.5,0.02,493984.0,4639971.0,1468803477.0,1.75,1137.1,169.62,1016.04,1278.44,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,0.37,maintain,1.0,maintain
2019-04-23,2019,4,23,81000.0,500.0,0.62,1779318.0,144167458100.0,58968191565000.0,374133467.0,51.39,95,-7801887800.0,-225908900.0,-11376638300.0,19404435000.0,3.98568,46.0,0.4565217391304347,104.23,5511.6,900000.0,3.08,2220.51,3.86,0.17,481178.0,4922938.0,1471093768.0,1.75,1140.8,170.04,1019.07,1284.6,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,2.27,maintain,0.75,maintain
2019-04-24,2019,4,24,78500.0,-2500.0,-3.09,5318487.0,419931562900.0,57148185652500.0,374242130.0,51.41,163,-42059998700.0,929402900.0,46922147000.0,-5791551200.0,4.33932,73.0,0.4520547945205479,102.2,5415.6,994040.0,-1.74,2201.03,-19.48,-0.88,575100.0,6342430.0,1459265699.0,1.75,1141.1,169.84,1020.07,1280.6,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,sell,-4.03,maintain,-2.12,maintain
2019-04-25,2019,4,25,80200.0,1700.0,2.17,5586360.0,448430949700.0,58385789673000.0,374287812.0,51.41,219,-32350222800.0,-788345800.0,-39888485500.0,73027054100.0,6.08418,174.0,0.7528735632183908,101.61,5209.1,955360.0,-3.81,2190.5,-10.53,-0.48,441137.0,5610697.0,1452279955.0,1.75,1146.9,170.65,1022.6,1279.42,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,-0.37,maintain,1.26,maintain
2019-04-26,2019,4,26,78600.0,-1600.0,-2.0,5183181.0,407123038190.0,57220985889000.0,375094373.0,51.52,133,22992665700.0,-22211900.0,15739629700.0,-38710083500.0,3.78451,56.0,0.75,100.08,5298.3,1030000.0,1.71,2179.31,-11.19,-0.51,570172.0,5346146.0,1445304534.0,1.75,1158.7,171.88,1038.77,1290.44,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,-2.96,maintain,-3.91,maintain
2019-04-29,2019,4,29,80000.0,1400.0,1.78,2987384.0,237185391000.0,58240189200000.0,374599867.0,51.46,79,32299819000.0,2397760400.0,-15357727300.0,-19339852100.0,3.75126,74.0,0.581081081081081,101.51,5235.0,775820.0,-1.27,2216.43,37.12,1.7,380823.0,4985906.0,1469579229.0,1.75,1159.7,172.2,1039.16,1293.18,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,1.91,maintain,-0.62,maintain
2019-04-30,2019,4,30,79000.0,-1000.0,-1.25,2960242.0,234229762800.0,57512186835000.0,374661997.0,51.46,67,16976647700.0,-950369300.0,4685837400.0,-20712115800.0,3.94289,59.0,0.5084745762711864,102.62,5320.8,697420.0,1.64,2203.59,-12.84,-0.58,381414.0,5697107.0,1461526970.0,1.75,1158.2,171.93,1037.02,1295.33,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,maintain,-1.5,maintain,-2.47,maintain
2019-05-02,2019,5,2,80700.0,1700.0,2.15,3092434.0,249273521200.0,58749790855500.0,374317028.0,51.42,112,-6828026800.0,-564105300.0,-33175299300.0,40567431400.0,3.51379,44.0,0.6363636363636364,98.77,5493.8,722230.0,2.04,2212.75,9.16,0.42,369059.0,5026634.0,1467462907.0,1.75,1163.8,172.49,1044.38,1303.75,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,2.67,maintain,2.8,maintain
2019-05-03,2019,5,3,80400.0,-300.0,-0.37,2481811.0,200277469300.0,58531390146000.0,374822917.0,51.49,81,-17360352500.0,69796300.0,-10743423100.0,28033979300.0,3.00483,26.0,0.6153846153846154,100.72,5766.8,1040000.0,4.97,2196.32,-16.43,-0.74,617878.0,5297907.0,1456663139.0,1.75,1163.9,172.75,1043.72,1300.66,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,0.5,maintain,0.25,maintain
2019-05-07,2019,5,7,79900.0,-500.0,-0.62,2700371.0,214873218154.0,58167388963500.0,375282076.0,51.55,58,-16424295300.0,-1783038600.0,-1794678200.0,20002012100.0,3.34738,57.0,0.7368421052631579,97.3,5849.5,955880.0,1.82,2176.99,-19.33,-0.88,484097.0,5467057.0,1443681621.0,1.75,1169.4,173.48,1055.84,1309.96,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,1.14,maintain,1.65,maintain
2019-05-08,2019,5,8,80300.0,400.0,0.5,2731620.0,217328393240.0,58458589909500.0,375341089.0,51.56,70,-4021135100.0,47218200.0,-8815929400.0,12789846300.0,3.55219,41.0,0.7560975609756098,96.68,5990.3,757130.0,2.41,2168.01,-8.98,-0.41,456334.0,5170591.0,1437428069.0,1.75,1169.8,172.15,1061.09,1309.3,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-0.5,maintain,0.37,maintain
2019-05-09,2019,5,9,76000.0,-4300.0,-5.35,5939278.0,456492298302.0,55328179740000.0,375465513.0,51.57,191,-61275733400.0,5189873100.0,123565816800.0,-67479956500.0,3.95473,54.0,0.6851851851851852,99.58,6191.5,799960.0,3.36,2102.01,-66.0,-3.04,743507.0,8236438.0,1393596819.0,1.75,1169.9,172.32,1063.01,1310.0,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,sell,-5.47,sell,-3.8,maintain
2019-05-10,2019,5,10,74400.0,-1600.0,-2.11,5702537.0,427347721031.0,54163375956000.0,374816028.0,51.49,79,28304923300.0,1071150400.0,71894454400.0,-101270528100.0,3.64599,44.0,0.5681818181818182,97.89,6386.0,907940.0,3.14,2108.04,6.03,0.29,714766.0,6407849.0,1397898972.0,1.75,1175.8,172.19,1071.39,1319.13,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-6.88,sell,-7.81,sell
2019-05-13,2019,5,13,73500.0,-900.0,-1.21,3062929.0,226331131000.0,53508173827500.0,373475397.0,51.3,55,11143118600.0,663492700.0,13921965000.0,-25728576300.0,3.50271,45.0,0.6666666666666666,96.23,7806.0,1200000.0,11.76,2079.01,-29.03,-1.38,505751.0,4601111.0,1378695079.0,1.75,1178.1,172.36,1073.29,1323.65,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-8.47,sell,-8.58,sell
2019-05-14,2019,5,14,74600.0,1100.0,1.5,3712697.0,273538471100.0,54308976429000.0,373067037.0,51.25,160,22249898700.0,-342479000.0,-28555605600.0,6648185900.0,3.80667,25.0,0.76,96.33,7994.6,1330000.0,2.42,2081.84,2.83,0.14,696195.0,5865912.0,1379906843.0,1.75,1183.1,171.84,1083.08,1328.8,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-1.84,maintain,-6.63,sell
2019-05-15,2019,5,15,74500.0,-100.0,-0.13,2056131.0,153468950500.0,54236176192500.0,373545773.0,51.31,43,-9428417000.0,247514400.0,13319779700.0,-4138877100.0,3.40393,52.0,0.3076923076923077,96.56,8164.6,1130000.0,2.13,2092.78,10.94,0.53,577795.0,5052873.0,1386708606.0,1.75,1187.0,172.14,1082.58,1330.33,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,0.13,maintain,-7.22,sell
2019-05-16,2019,5,16,71900.0,-2600.0,-3.49,3467027.0,253183969000.0,52343370043500.0,373489205.0,51.3,107,-7787649300.0,310202600.0,28199773100.0,-20722326400.0,3.47749,44.0,0.5909090909090909,96.58,7871.8,1180000.0,-3.59,2067.69,-25.09,-1.2,745164.0,6042440.0,1369732050.0,1.75,1189.4,172.23,1085.96,1332.9,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,sell,-2.18,maintain,-5.39,sell
2019-05-17,2019,5,17,71600.0,-300.0,-0.42,2412668.0,174457436000.0,52124969334000.0,373142447.0,51.26,103,4894110300.0,1120985400.0,4489222800.0,-10504318500.0,3.29102,68.0,0.6617647058823529,97.57,7359.5,1430000.0,-6.51,2055.8,-11.89,-0.58,537380.0,5378895.0,1361632447.0,1.75,1189.8,172.07,1083.06,1329.42,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-4.02,maintain,-3.76,maintain
2019-05-20,2019,5,20,70900.0,-700.0,-0.98,1970694.0,141289659600.0,51615367678500.0,373125884.0,51.25,87,3361518500.0,-922281600.0,7285775900.0,-9725012800.0,3.58448,47.0,0.4680851063829787,94.51,7965.3,958810.0,-2.35,2055.71,-0.09,0.0,640195.0,4889671.0,1361781952.0,1.75,1192.7,171.99,1083.63,1331.23,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-4.83,maintain,-3.54,maintain
2019-05-21,2019,5,21,70300.0,-600.0,-0.85,3893536.0,275609710900.0,51178566259500.0,373470439.0,51.3,139,-4905509400.0,-84482700.0,32739594700.0,-27749602600.0,5.05422,73.0,0.5616438356164384,97.13,7930.3,804880.0,-0.44,2061.25,5.54,0.27,526859.0,5272369.0,1366112085.0,1.75,1192.9,172.04,1083.91,1332.23,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-2.23,maintain,-5.76,sell
2019-05-22,2019,5,22,68900.0,-1400.0,-1.99,3128787.0,216749054670.0,50159362948500.0,373258277.0,51.27,195,-14693936300.0,3667904600.0,55064427500.0,-44038395800.0,4.31601,52.0,0.6923076923076923,96.57,7635.7,821400.0,-3.72,2064.86,3.61,0.18,509974.0,4637965.0,1368593282.0,1.75,1193.3,172.22,1079.27,1332.2,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-3.77,maintain,-7.52,sell
2019-05-23,2019,5,23,68000.0,-900.0,-1.31,3108370.0,211487699400.0,49504160820000.0,372574190.0,51.18,148,-5425303700.0,997714300.0,23958416700.0,-19530827300.0,3.77744,45.0,0.5777777777777777,95.15,7852.1,815140.0,2.83,2059.59,-5.27,-0.26,509269.0,4819255.0,1365939860.0,1.75,1194.6,172.33,1083.29,1332.76,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-4.09,maintain,-5.42,sell
2019-05-24,2019,5,24,67600.0,-400.0,-0.59,3339145.0,226125147669.0,49212959874000.0,372336246.0,51.14,97,31498262500.0,-81725300.0,10251362200.0,-41667899400.0,3.25109,28.0,0.6071428571428571,93.64,7970.1,868470.0,1.5,2045.31,-14.28,-0.69,480648.0,4581386.0,1356099663.0,1.75,1191.2,171.7,1087.41,1332.12,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-3.84,maintain,-5.59,sell
2019-05-27,2019,5,27,66900.0,-700.0,-1.04,2214176.0,148461247500.0,48703358218500.0,371758734.0,51.07,129,13972778200.0,-27979500.0,21470200100.0,-35414998800.0,3.02718,46.0,0.5217391304347826,93.97,8760.1,907960.0,1.51,2044.21,-1.1,-0.05,351616.0,3506627.0,1355615535.0,1.75,1189.6,171.74,1087.63,1333.48,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-2.9,maintain,-5.64,sell
2019-05-28,2019,5,28,65900.0,-1000.0,-1.49,12052399.0,798360749200.0,47975355853500.0,371662446.0,51.05,213,91435721600.0,2495660500.0,130549198800.0,-224480580900.0,3.88041,55.0,0.4,92.88,8716.3,763200.0,-0.5,2048.83,4.62,0.23,494479.0,8080273.0,1358437864.0,1.75,1184.1,171.37,1080.97,1325.3,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-3.09,maintain,-6.26,sell
2019-05-29,2019,5,29,66100.0,200.0,0.3,6056903.0,398147731712.0,48120956326500.0,368363046.0,50.6,198,104332941300.0,-97383800.0,-26541808500.0,-77693749000.0,4.80968,55.0,0.6727272727272727,92.43,8647.8,15430000.0,-0.79,2023.32,-25.51,-1.25,380894.0,4686652.0,1345376066.0,1.75,1187.6,171.76,1085.9,1325.9,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-2.22,maintain,-4.06,maintain
2019-05-30,2019,5,30,65900.0,-200.0,-0.3,3023108.0,200326790700.0,47975355853500.0,369022744.0,50.69,98,12645723200.0,183428800.0,-3012719000.0,-9816433000.0,4.12457,51.0,0.4901960784313725,91.14,8271.9,1040000.0,-4.35,2038.8,15.48,0.77,461850.0,4978843.0,1356387792.0,1.75,1193.1,172.29,1088.59,1328.7,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-1.49,maintain,-3.09,maintain
2019-05-31,2019,5,31,65300.0,-600.0,-0.91,3191350.0,209941258753.0,47538554434500.0,366645263.0,50.36,137,-5112454300.0,-955773900.0,4434023800.0,1634204400.0,3.24842,32.0,0.78125,92.19,8558.3,858410.0,3.46,2041.74,2.94,0.14,439182.0,5039081.0,1358693516.0,1.75,1190.0,171.77,1085.82,1324.83,93.9,94.8,106.2,99.652,97.9,98.7,64.0,4.0,61.5,maintain,-0.91,maintain,-3.4,maintain
2019-06-03,2019,6,3,66600.0,1300.0,1.99,4020572.0,266028146700.0,48484957509000.0,368255391.0,50.58,120,10109418300.0,-151833400.0,-106969700.0,-9850615200.0,3.26428,34.0,0.6764705882352942,88.46,8124.8,739450.0,-6.92,2067.85,26.11,1.28,387146.0,4640457.0,1376865465.0,1.75,1191.2,171.75,1100.36,1330.87,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,0.76,maintain,-0.45,maintain
2019-06-04,2019,6,4,65100.0,-1500.0,-2.25,2892681.0,189932884900.0,47392953961500.0,368357843.0,50.6,153,-3188604300.0,67152400.0,45928531800.0,-42807079900.0,3.21842,30.0,0.7666666666666667,86.04,7685.5,966950.0,-5.41,2066.97,-0.88,-0.04,435992.0,4841761.0,1376101515.0,1.75,1183.0,170.6,1095.62,1330.46,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-1.21,maintain,-1.21,maintain
2019-06-05,2019,6,5,65100.0,0.0,0.0,4832796.0,320293658798.0,47392953961500.0,367530183.0,50.48,248,16132013200.0,847856900.0,23673074700.0,-40652944800.0,3.26561,37.0,0.7567567567567568,84.84,7779.1,762940.0,1.22,2069.11,2.14,0.1,380157.0,4506228.0,1377885042.0,1.75,1181.5,170.77,1091.81,1329.72,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-0.31,maintain,-1.51,maintain
2019-06-07,2019,6,7,65400.0,300.0,0.46,2355869.0,153808992600.0,47611354671000.0,366871312.0,50.39,160,-4654955100.0,821011200.0,7319323900.0,-3485380000.0,2.92459,27.0,0.7777777777777778,82.08,7985.2,588870.0,2.57,2072.33,3.22,0.16,368392.0,4347351.0,1380064127.0,1.75,1179.8,170.35,1087.87,1330.7,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-1.8,maintain,-0.76,maintain
2019-06-10,2019,6,10,66800.0,1400.0,2.14,3091757.0,205706008000.0,48630557982000.0,366042864.0,50.28,132,17421251700.0,-299022000.0,-26454157900.0,9331928200.0,3.35827,84.0,0.5238095238095238,89.56,7987.8,641380.0,4.62,2099.49,27.16,1.31,457641.0,4214044.0,1398084996.0,1.75,1179.5,170.09,1087.55,1334.9,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,2.61,maintain,2.3,maintain
2019-06-11,2019,6,11,67200.0,400.0,0.6,2429182.0,163287108800.0,48921758928000.0,366237489.0,50.31,62,20265913700.0,-1553026300.0,-2281660600.0,-16431226800.0,3.20429,48.0,0.4791666666666667,90.78,7888.0,579000.0,-1.25,2111.81,12.32,0.59,550740.0,4276695.0,1406104186.0,1.75,1184.0,170.22,1092.1,1339.64,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,3.23,maintain,0.9,maintain
2019-06-12,2019,6,12,65700.0,-1500.0,-2.23,2437640.0,161331847200.0,47829755380500.0,366092964.0,50.29,131,-31406280700.0,594971300.0,48996354500.0,-18185045100.0,3.0012,49.0,0.4081632653061224,92.63,8133.1,607890.0,3.11,2108.75,-3.06,-0.14,693508.0,4661010.0,1404084076.0,1.75,1181.7,170.47,1088.67,1338.63,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,0.46,maintain,0.92,maintain
2019-06-13,2019,6,13,63500.0,-2200.0,-3.35,5947811.0,379232731504.0,46228150177500.0,365685058.0,50.23,415,-28795855200.0,-3981129300.0,143229836300.0,-110452851800.0,3.63205,56.0,0.5892857142857143,95.72,8219.0,574210.0,1.06,2103.15,-5.6,-0.27,553393.0,5998223.0,1400059108.0,1.75,1181.7,170.61,1089.38,1334.49,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,sell,-4.94,maintain,-2.46,maintain
2019-06-14,2019,6,14,63100.0,-400.0,-0.63,3686472.0,232819839250.0,45936949231500.0,363902290.0,49.99,270,-33809571700.0,-639451100.0,21177373100.0,13271649700.0,3.24441,29.0,0.5172413793103449,99.22,8656.1,643170.0,5.32,2095.41,-7.74,-0.37,473370.0,4716416.0,1395025949.0,1.75,1184.7,171.09,1093.45,1336.16,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-6.1,sell,-3.52,maintain
2019-06-17,2019,6,17,63700.0,600.0,0.95,2435039.0,154347035100.0,46373750650500.0,364013105.0,50.0,134,7712742300.0,-531755900.0,-31796242700.0,24615256300.0,3.18232,41.0,0.4878048780487805,97.74,9318.8,738800.0,3.98,2090.73,-4.68,-0.22,561550.0,4255706.0,1391569061.0,1.75,1184.0,170.74,1090.79,1327.92,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-3.04,maintain,-4.64,maintain
2019-06-18,2019,6,18,63400.0,-300.0,-0.47,1549497.0,98635878200.0,46155349941000.0,364293590.0,50.04,116,4361993000.0,-43229100.0,-555567000.0,-3763196900.0,3.10418,45.0,0.5333333333333333,98.76,9080.6,723170.0,-2.56,2098.71,7.98,0.38,600964.0,4579592.0,1397358727.0,1.75,1186.3,171.15,1092.81,1331.21,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-0.16,maintain,-5.65,sell
2019-06-19,2019,6,19,67200.0,3800.0,5.99,6230370.0,412795317830.0,48921758928000.0,364162768.0,50.02,217,41353467700.0,702309100.0,-116268669400.0,74212892600.0,3.84583,50.0,0.68,98.81,9255.4,587570.0,1.93,2124.78,26.07,1.24,862980.0,4984534.0,1414680218.0,1.75,1185.0,170.88,1092.12,1326.67,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,buy,6.5,buy,2.28,maintain
2019-06-20,2019,6,20,67300.0,100.0,0.15,2773637.0,185584184804.0,48994559164500.0,365476191.0,50.2,84,28013553500.0,-314846500.0,-10307889900.0,-17390817100.0,3.4473,25.0,0.56,99.9,9517.0,693620.0,2.83,2131.29,6.51,0.31,1007159.0,3994784.0,1419450953.0,1.75,1177.0,170.4,1089.16,1322.65,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,5.65,buy,5.98,buy
2019-06-21,2019,6,21,65900.0,-1400.0,-2.08,2403002.0,159417973300.0,47975355853500.0,365392105.0,50.19,85,-6174669400.0,102778500.0,6661674800.0,-589783900.0,3.00559,32.0,0.6875,99.96,10179.3,769120.0,6.96,2125.62,-5.67,-0.27,692028.0,5226303.0,1415602955.0,1.75,1167.7,169.62,1087.9,1318.51,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,3.94,maintain,4.44,maintain
2019-06-24,2019,6,24,66900.0,1000.0,1.52,2164462.0,144645726600.0,48703358218500.0,365371273.0,50.19,52,6078740100.0,-125351200.0,-23597956600.0,17644567700.0,3.13933,47.0,0.4893617021276595,101.92,11046.4,566960.0,1.37,2126.33,0.71,0.03,669640.0,4054921.0,1416221253.0,1.75,1162.0,169.47,1082.19,1321.43,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-0.45,maintain,5.02,buy
2019-06-25,2019,6,25,66700.0,-200.0,-0.3,1873766.0,125192519500.0,48557757745500.0,365584198.0,50.22,61,-8745578200.0,85639600.0,-162452600.0,8822391200.0,3.05947,27.0,0.5925925925925926,102.48,11809.9,781090.0,6.91,2121.64,-4.69,-0.22,642999.0,4249732.0,1413099198.0,1.75,1157.9,168.36,1078.97,1319.95,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,-0.89,maintain,5.21,buy
2019-06-26,2019,6,26,68900.0,2200.0,3.3,5024201.0,345732869800.0,50159362948500.0,365462560.0,50.2,192,-6258176700.0,533628000.0,-76383422000.0,82107970700.0,5.51637,83.0,0.5060240963855421,104.35,13063.8,1480000.0,10.62,2121.85,0.21,0.01,736852.0,4455865.0,1413592489.0,1.75,1154.7,167.85,1077.35,1312.78,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,buy,4.55,maintain,2.53,maintain
2019-06-27,2019,6,27,70200.0,1300.0,1.89,5361201.0,378736507000.0,51105766023000.0,367216952.0,50.44,189,36493687200.0,-323705500.0,-52021796400.0,15851814700.0,4.38479,51.0,0.5490196078431373,103.93,11287.8,1590000.0,-13.59,2134.32,12.47,0.59,644900.0,5122462.0,1421656475.0,1.75,1158.2,168.21,1075.0,1317.28,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,4.93,maintain,4.31,maintain
2019-06-28,2019,6,28,69500.0,-700.0,-1.0,3117569.0,216061459100.0,50596164367500.0,367493736.0,50.48,163,-29367044400.0,-329865000.0,15866317600.0,13830591800.0,3.35846,38.0,0.7631578947368421,104.86,12409.1,1090000.0,9.93,2130.62,-3.7,-0.17,537275.0,4282405.0,1419520754.0,1.75,1156.8,168.08,1073.35,1315.11,94.6,94.7,105.6,99.491,97.5,98.4,64.2,4.0,61.6,maintain,4.2,maintain,5.46,buy
2019-07-01,2019,7,1,70000.0,500.0,0.72,3538183.0,248752674550.0,50960165550000.0,367753109.0,50.52,142,39090088600.0,-74904400.0,-38496392400.0,-518791800.0,5.44129,104.0,0.5961538461538461,100.13,10616.6,1040000.0,-1.87,2129.74,-0.88,-0.04,412291.0,4730193.0,1419133354.0,1.75,1156.4,168.31,1066.74,1314.65,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,1.6,maintain,4.63,maintain
2019-07-02,2019,7,2,71400.0,1400.0,2.0,2495399.0,176911763000.0,51979368861000.0,368001286.0,50.55,165,-4270161500.0,263695100.0,-53001343000.0,57007809400.0,5.12243,72.0,0.5,97.45,10835.9,1120000.0,2.07,2122.02,-7.72,-0.36,460830.0,4107542.0,1413906577.0,1.75,1155.4,169.05,1066.8,1304.16,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,1.71,maintain,7.05,buy
2019-07-03,2019,7,3,69100.0,-2300.0,-3.22,2790684.0,194918970089.0,50304963421500.0,369041858.0,50.69,161,-20775968000.0,-479112500.0,12989611200.0,8265469300.0,4.77606,81.0,0.6049382716049383,96.06,11900.8,998730.0,9.83,2096.02,-26.0,-1.23,522709.0,4615984.0,1396737259.0,1.75,1164.8,169.86,1079.97,1315.0,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,sell,-0.58,maintain,0.29,maintain
2019-07-04,2019,7,4,70200.0,1100.0,1.59,1503707.0,105265215500.0,51105766023000.0,368868385.0,50.67,137,2616246000.0,-144231000.0,-18524307800.0,16052292800.0,4.64022,75.0,0.5333333333333333,93.78,11163.1,840340.0,-6.2,2108.73,12.71,0.61,446933.0,4542738.0,1405237689.0,1.75,1170.4,169.99,1085.87,1321.09,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,0.29,maintain,0.0,maintain
2019-07-05,2019,7,5,68400.0,-1800.0,-2.56,2043271.0,141544031200.0,49795361766000.0,369092303.0,50.7,161,14614631200.0,-612911500.0,7543268400.0,-21544988100.0,4.25602,48.0,0.6041666666666666,90.94,10970.2,772670.0,-1.73,2110.59,1.86,0.09,459391.0,4025814.0,1405984668.0,1.75,1169.2,170.17,1084.6,1319.62,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,-4.2,maintain,-1.58,maintain
2019-07-08,2019,7,8,67400.0,-1000.0,-1.46,2202260.0,147694307100.0,49067359401000.0,368627700.0,50.64,166,-13644938900.0,-665898600.0,-11676046700.0,25986884200.0,4.58997,78.0,0.5512820512820513,87.06,12252.6,695600.0,7.33,2064.17,-46.42,-2.2,515950.0,4349730.0,1375390948.0,1.75,1170.4,170.1,1078.56,1314.18,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,-2.46,maintain,-3.71,maintain
2019-07-09,2019,7,9,69800.0,2400.0,3.56,2912514.0,202365830400.0,50814565077000.0,368988874.0,50.69,163,50122070100.0,-202503200.0,-53526906400.0,3607339500.0,4.98315,71.0,0.6056338028169014,86.33,12541.5,847840.0,2.36,2052.03,-12.14,-0.59,440122.0,4439841.0,1367889452.0,1.75,1178.5,171.04,1083.63,1321.75,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,buy,-0.57,maintain,-2.24,maintain
2019-07-10,2019,7,10,72900.0,3100.0,4.44,4346179.0,315159435000.0,53071372408500.0,369211902.0,50.72,249,17834737600.0,-654326300.0,-100654223700.0,83473812400.0,5.56242,85.0,0.6,85.61,12110.6,1110000.0,-3.44,2058.78,6.75,0.33,355678.0,3938557.0,1372819300.0,1.75,1179.9,171.32,1083.52,1322.14,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,buy,6.58,buy,5.5,buy
2019-07-11,2019,7,11,75500.0,2600.0,3.57,5111929.0,383039983000.0,54964178557500.0,370311696.0,50.87,138,10628372300.0,318701100.0,-86151273100.0,75204199700.0,5.34233,94.0,0.6382978723404256,86.22,11342.3,943130.0,-6.34,2080.58,21.8,1.06,376675.0,5057466.0,1387530388.0,1.75,1181.4,171.5,1090.41,1329.96,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,buy,12.02,buy,7.55,buy
2019-07-12,2019,7,12,74700.0,-800.0,-1.06,2638271.0,197951400200.0,54381776665500.0,371473070.0,51.03,113,-13435492500.0,-85646100.0,-3470326000.0,16991464600.0,4.51413,71.0,0.5492957746478874,87.3,11762.1,738170.0,3.7,2086.66,6.08,0.29,403935.0,3775269.0,1391297124.0,1.75,1173.8,170.67,1081.99,1321.29,91.7,94.4,108.1,99.187,95.9,96.9,64.0,3.9,61.5,maintain,7.02,buy,9.21,buy
