날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),year-month,5일 등락률,day5_label
2019-11-20,2019,11,20,44200.0,450.0,1.03,956873.0,42212702750.0,20959621745400.0,308146254.0,64.98,8.0,-6294338600.0,-431835150.0,-2269544750.0,8995718500.0,18.25462,16.0,0.125,102.33,8099.3,607270.0,-0.57,2125.32,-27.92,-1.3,581056.0,5583377.0,1427359929.0,1.25,1168.6,166.25,1077.8,1294.52,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,2.08,maintain
2019-11-21,2019,11,21,43600.0,-600.0,-1.36,1156886.0,50530759850.0,20675101993200.0,308351743.0,65.03,4.0,9120014250.0,-66724000.0,3607361750.0,-12660652000.0,17.43853,23.0,0.0,101.33,7627.9,891500.0,-5.82,2096.6,-28.72,-1.35,579555.0,5437430.0,1407600551.0,1.25,1170.1,166.37,1078.53,1296.18,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,-0.23,maintain
2019-11-22,2019,11,22,44200.0,600.0,1.38,883071.0,38813364250.0,20959621745400.0,307875599.0,64.93,2.0,-2831596250.0,8165400.0,-1721957450.0,4545388300.0,15.99544,18.0,0.1111111111111111,99.49,7272.5,1410000.0,-4.66,2101.96,5.36,0.26,519852.0,4310268.0,1411508256.0,1.25,1176.5,167.05,1083.43,1301.44,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,0.91,maintain
2019-11-25,2019,11,25,44350.0,150.0,0.34,1182531.0,52507401400.0,21030751683450.0,307930174.0,64.94,2.0,8294511800.0,-268088000.0,-3265621250.0,-4760802550.0,27.19073,20.0,0.35,101.66,7115.6,1290000.0,2.76,2123.5,21.54,1.02,397676.0,4288509.0,1426007087.0,1.25,1177.8,167.47,1083.48,1298.11,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,1.49,maintain
2019-11-26,2019,11,26,44950.0,600.0,1.35,2152647.0,96498533050.0,21315271435650.0,307824500.0,64.91,2.0,5998362100.0,-6204500.0,-5440608900.0,-551548700.0,21.25861,20.0,0.25,103.3,7162.8,844270.0,0.66,2121.35,-2.15,-0.1,532601.0,7636051.0,1424956839.0,1.25,1176.2,167.22,1079.73,1295.29,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,2.74,maintain
2019-11-27,2019,11,27,44650.0,-300.0,-0.67,924878.0,41498498400.0,21173011559550.0,307840020.0,64.92,5.0,3165574800.0,-11035150.0,-305091150.0,-2849448500.0,19.2577,30.0,0.0333333333333333,104.66,7510.6,996490.0,4.86,2127.85,6.5,0.31,367796.0,4318300.0,1429134191.0,1.25,1174.4,167.25,1076.79,1294.48,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,1.02,maintain
2019-11-28,2019,11,28,44500.0,-150.0,-0.34,532711.0,23676471050.0,21101881621500.0,307799090.0,64.91,2.0,3292723050.0,50.0,-870588750.0,-2422134350.0,17.68246,36.0,0.3611111111111111,105.64,7426.7,737580.0,-1.12,2118.6,-9.25,-0.43,335227.0,4483257.0,1422661068.0,1.25,1176.0,167.46,1075.3,1294.13,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,2.06,maintain
2019-11-29,2019,11,29,43550.0,-950.0,-2.13,991502.0,43389135000.0,20651392013850.0,307707990.0,64.89,6.0,1847046700.0,46770200.0,6296150200.0,-8189967100.0,18.31129,25.0,0.32,107.69,7742.7,766710.0,4.26,2087.96,-30.64,-1.45,433261.0,5100927.0,1401938202.0,1.25,1179.3,167.87,1076.89,1298.47,93.9,90.5,108.0,99.481,100.9,101.7,63.6,3.1,61.7,2020-10,-1.47,maintain
2019-12-02,2019,12,2,43600.0,50.0,0.11,602272.0,26248195150.0,20675101993200.0,307465971.0,64.84,1.0,4905985900.0,63828203.7180011,531268200.0,-5437254100.0,23.39234,25.0,0.12,105.8,7298.2,687780.0,-1.33,2091.92,3.96,0.19,385344.0,4515836.0,1404938499.0,1.25,1180.3,167.84,1077.75,1300.51,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,-1.69,maintain
2019-12-03,2019,12,3,43450.0,-150.0,-0.34,819497.0,35480594870.0,20603972055150.0,307212230.0,64.79,1.0,-1936583150.0,48678961.07296238,1213524950.0,723058200.0,18.36481,30.0,0.0333333333333333,104.94,7291.8,548770.0,-0.09,2084.07,-7.85,-0.38,450040.0,4709540.0,1399615358.0,1.25,1180.4,167.95,1082.69,1307.47,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,-3.34,maintain
2019-12-04,2019,12,4,43350.0,-100.0,-0.23,1008097.0,43671416450.0,20556552096450.0,307171483.0,64.78,2.0,-8851027200.0,8635000.0,1828966350.0,7013425850.0,17.27231,58.0,0.2241379310344827,102.98,7204.4,971750.0,-1.2,2068.89,-15.18,-0.73,347003.0,5085779.0,1389618756.0,1.25,1186.2,168.56,1091.81,1314.61,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,-2.91,maintain
2019-12-05,2019,12,5,43400.0,50.0,0.12,1008145.0,43742370605.0,20580262075800.0,307245325.0,64.79,3.0,-3733614400.0,-43250000.0,1497016100.0,2279848300.0,17.82948,35.0,0.0571428571428571,102.86,7399.2,780780.0,2.7,2060.74,-8.15,-0.39,472188.0,4625011.0,1384402800.0,1.25,1193.7,168.83,1096.6,1322.62,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,-2.47,maintain
2019-12-06,2019,12,6,43750.0,350.0,0.81,601523.0,26257268300.0,20746231931250.0,307220899.0,64.79,0.0,-2041500.0,-71618612.89313687,-932426400.0,934467900.0,15.65801,12.0,0.1666666666666666,102.72,7530.8,706100.0,1.78,2081.85,21.11,1.02,440188.0,4215044.0,1398777600.0,1.25,1190.2,168.82,1094.49,1321.78,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,0.46,maintain
2019-12-09,2019,12,9,44100.0,350.0,0.8,763089.0,33636023400.0,20912201786700.0,307168105.0,64.78,5.0,-421527750.0,-38015700.0,-3849898100.0,4309441550.0,19.83288,22.0,0.2272727272727272,104.24,7355.8,648660.0,-2.24,2088.65,6.8,0.33,393127.0,3982512.0,1403184169.0,1.25,1189.7,168.88,1095.49,1315.75,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,1.15,maintain
2019-12-10,2019,12,10,44050.0,-50.0,-0.11,730172.0,32129231350.0,20888491807350.0,307122488.0,64.77,2.0,1577605750.0,55042790.26094662,-1089593950.0,-488011800.0,21.16985,24.0,0.0833333333333333,103.29,7235.7,609500.0,-1.63,2098.0,9.35,0.45,500064.0,4172975.0,1409366037.0,1.25,1189.3,169.11,1095.37,1315.9,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,1.38,maintain
2019-12-11,2019,12,11,43650.0,-400.0,-0.91,1118191.0,48916674550.0,20698811972550.0,306941191.0,64.73,3.0,7329722600.0,43800000.0,1960051100.0,-9333573700.0,18.27408,27.0,0.2592592592592592,103.11,7208.0,518400.0,-0.38,2105.62,7.62,0.36,668731.0,4837221.0,1414435814.0,1.25,1192.0,169.45,1095.74,1322.46,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,0.69,maintain
2019-12-12,2019,12,12,44200.0,550.0,1.26,2231245.0,98623171850.0,20959621745400.0,306610841.0,64.66,2.0,17239575800.0,85826050.0,-2691751800.0,-14633650050.0,17.07295,34.0,0.1764705882352941,102.6,7208.0,611800.0,0.0,2137.35,31.73,1.51,584637.0,8339490.0,1436302524.0,1.25,1193.3,169.64,1099.36,1328.5,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-10,1.84,maintain
2019-12-13,2019,12,13,45650.0,1450.0,3.28,1384408.0,62860064250.0,21647211146550.0,306169731.0,64.57,6.0,5202216850.0,603489350.0,-10228243900.0,4422537700.0,17.6413,68.0,0.1911764705882352,102.75,7255.2,503490.0,0.65,2170.25,32.9,1.54,540027.0,6253216.0,1458776009.0,1.25,1188.6,169.12,1085.23,1329.57,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,4.34,maintain
2019-12-16,2019,12,16,44400.0,-1250.0,-2.74,1360019.0,61233501500.0,21054461662800.0,306213341.0,64.57,7.0,-7522259150.0,-279572000.0,3085976850.0,4715854300.0,22.79322,34.0,0.2352941176470588,106.52,6903.5,689560.0,-3.16,2168.15,-2.1,-0.1,377054.0,4561208.0,1457529847.0,1.25,1171.7,168.14,1071.46,1303.87,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,0.68,maintain
2019-12-17,2019,12,17,44350.0,-50.0,-0.11,1546289.0,68081628325.0,21030751683450.0,306190230.0,64.57,3.0,-19373006050.0,265883450.0,6536076850.0,12571045750.0,20.04342,43.0,0.4418604651162791,107.43,6613.3,894550.0,-4.2,2195.68,27.53,1.27,599534.0,6380891.0,1476694264.0,1.25,1172.9,167.54,1070.16,1306.49,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,0.68,maintain
2019-12-18,2019,12,18,45300.0,950.0,2.14,1297107.0,58543627050.0,21481241291100.0,306047897.0,64.54,6.0,-11568901200.0,-315650000.0,-5854525100.0,17739076300.0,18.80442,31.0,0.3870967741935484,108.81,7276.0,1140000.0,10.02,2194.76,-0.92,-0.04,591106.0,5519070.0,1476402879.0,1.25,1166.7,166.78,1065.33,1301.16,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,3.78,maintain
2019-12-19,2019,12,19,45450.0,150.0,0.33,940960.0,42600000800.0,21552371229150.0,306370596.0,64.61,4.0,-8639797300.0,-90436800.0,-1354292600.0,10084526700.0,18.53274,26.0,0.3461538461538461,109.06,7165.5,778720.0,-1.52,2196.56,1.8,0.08,643144.0,5262212.0,1476809948.0,1.25,1165.3,166.4,1063.57,1295.29,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,2.83,maintain
2019-12-20,2019,12,20,45350.0,-100.0,-0.22,1161672.0,52662982900.0,21504951270450.0,306498333.0,64.63,3.0,2869160950.0,-2262500.0,2048424200.0,-4915322650.0,18.30248,22.0,0.2272727272727272,110.46,7196.4,627040.0,0.43,2204.18,7.62,0.35,646683.0,5020843.0,1481266968.0,1.25,1164.5,166.42,1064.78,1295.39,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,-0.66,maintain
2019-12-23,2019,12,23,45800.0,450.0,0.99,686108.0,31293971500.0,21718341084600.0,306377384.0,64.61,2.0,1771743900.0,-64560000.0,-624379300.0,-1082804600.0,21.50741,27.0,0.2592592592592592,109.31,7322.8,952160.0,-2.31,2203.71,-0.47,-0.02,502034.0,4734276.0,1480981911.0,1.25,1162.6,166.14,1061.98,1288.04,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,3.15,maintain
2019-12-24,2019,12,24,45550.0,-250.0,-0.55,731294.0,33415768200.0,21599791187850.0,306177497.0,64.57,3.0,1971431900.0,-198974000.0,852533300.0,-2624991200.0,20.54378,19.0,0.1052631578947368,107.84,7268.3,785540.0,-0.74,2190.08,-13.63,-0.62,569968.0,4756455.0,1472110435.0,1.25,1161.7,165.8,1061.88,1288.5,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,2.71,maintain
2019-12-26,2019,12,26,45750.0,200.0,0.44,550143.0,25140023500.0,21694631105250.0,305841074.0,64.5,0.0,8398469350.0,38718450.0,-6535117550.0,-1902070250.0,23.34802,27.0,-0.037037037037037,106.86,7210.9,795090.0,-0.19,2197.93,7.85,0.36,571309.0,4795110.0,1477949501.0,1.25,1163.7,166.01,1063.76,1290.78,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,0.99,maintain
2019-12-27,2019,12,27,44100.0,-1650.0,-3.61,1181670.0,52057186900.0,20912201786700.0,305298756.0,64.38,3.0,-21389609650.0,88954550.0,11859922350.0,9440732750.0,21.50649,30.0,0.2,104.63,7261.7,718070.0,0.7,2204.21,6.28,0.29,490168.0,5429665.0,1480287931.0,1.25,1161.2,166.09,1059.92,1288.82,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,-2.97,maintain
2019-12-30,2019,12,30,43350.0,-750.0,-1.7,1151434.0,49958753200.0,20556552096450.0,305390796.0,64.4,9.0,-12900753700.0,11972550.0,10956639900.0,1932141250.0,23.98028,19.0,0.1578947368421052,102.94,7261.8,606110.0,-1.84,2197.67,-6.54,-0.3,416403.0,4113598.0,1475909366.0,1.25,1160.9,165.87,1060.72,1298.06,94.7,88.1,110.6,99.719,100.4,101.3,62.9,3.4,60.8,2020-09,-4.41,maintain
2020-01-02,2020,1,2,42600.0,-750.0,-1.73,772880.0,32978192900.0,20200902406200.0,305431701.0,64.41,7.0,-11051709900.0,-189459200.0,5008772000.0,6232397100.0,23.65968,45.0,0.3555555555555555,99.42,6967.0,632780.0,-3.23,2175.17,-22.5,-1.02,494678.0,4638167.0,1461424794.0,1.25,1157.8,165.74,1065.67,1299.11,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-6.99,sell
2020-01-03,2020,1,3,42750.0,150.0,0.35,963717.0,41270854300.0,20272032344250.0,305702088.0,64.47,2.0,-20576967700.0,0.0,4262207350.0,16314760350.0,20.07695,26.0,0.1153846153846153,101.97,7343.1,936290.0,5.4,2176.46,1.29,0.06,631563.0,5763663.0,1462298972.0,1.25,1156.9,166.12,1065.53,1292.66,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-6.15,sell
2020-01-06,2020,1,6,42100.0,-650.0,-1.52,719169.0,30281185600.0,19963802612700.0,306359827.0,64.61,3.0,-10901219450.0,0.0,3132800100.0,7768419350.0,24.19423,38.0,0.2631578947368421,104.81,7759.1,786750.0,5.24,2155.07,-21.39,-0.98,592671.0,5156541.0,1448385085.0,1.25,1162.7,166.65,1078.42,1298.15,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-7.98,sell
2020-01-07,2020,1,7,42750.0,650.0,1.54,759544.0,32289413500.0,20272032344250.0,306620885.0,64.66,4.0,-6637934200.0,-47101550.0,423024750.0,6262011000.0,20.69908,24.0,0.125,103.55,8155.7,1010000.0,5.11,2175.54,20.47,0.95,568236.0,5143512.0,1462298814.0,1.25,1169.6,167.76,1079.02,1309.54,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-3.06,maintain
2020-01-08,2020,1,8,42000.0,-750.0,-1.75,1122496.0,47018339800.0,19916382654000.0,306777999.0,64.69,2.0,-11149295300.0,-8410000.0,4742884500.0,6414820800.0,19.27072,36.0,0.3333333333333333,103.81,8059.6,1190000.0,-1.18,2151.31,-24.23,-1.11,913831.0,8750722.0,1446631314.0,1.25,1165.3,167.53,1074.95,1299.25,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-3.11,maintain
2020-01-09,2020,1,9,42200.0,200.0,0.48,1254533.0,52825660750.0,20011222571400.0,307026432.0,64.75,2.0,700708800.0,19989200.0,3842906550.0,-4563604550.0,18.46765,44.0,0.2727272727272727,105.43,7842.4,786500.0,-2.7,2186.45,35.14,1.63,592604.0,7261591.0,1470805019.0,1.25,1174.1,168.73,1076.12,1304.25,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-0.94,maintain
2020-01-10,2020,1,10,41350.0,-850.0,-2.01,1405033.0,58345071400.0,19608152922450.0,306955223.0,64.73,6.0,-3632428200.0,-41600.0,10159722300.0,-6527252500.0,21.06083,15.0,0.1333333333333333,103.64,8187.1,1050000.0,4.4,2206.39,19.94,0.91,594537.0,6459300.0,1484063381.0,1.25,1160.0,167.5,1059.6,1288.47,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-3.27,maintain
2020-01-13,2020,1,13,41750.0,400.0,0.97,988398.0,41015578909.0,19797832757250.0,306797207.0,64.7,0.0,-8505869250.0,-398028000.0,-630963250.0,9534860500.0,23.58393,22.0,0.0454545454545454,104.7,8111.4,610660.0,-0.93,2229.26,22.87,1.04,488289.0,6214780.0,1499967181.0,1.25,1161.1,167.61,1059.93,1290.74,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-0.83,maintain
2020-01-14,2020,1,14,41850.0,100.0,0.24,1200364.0,50190587450.0,19845252715950.0,307083924.0,64.76,5.0,-1903313500.0,118212800.0,3101841850.0,-1316741150.0,21.44797,29.0,0.1379310344827586,106.66,8829.2,1480000.0,8.85,2238.88,9.62,0.43,835899.0,7294228.0,1506534496.0,1.25,1155.7,167.37,1051.35,1286.93,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-2.11,maintain
2020-01-15,2020,1,15,41500.0,-350.0,-0.84,1158426.0,48166419100.0,19679282860500.0,307171517.0,64.78,9.0,2311568900.0,0.0,5443363700.0,-7754932600.0,27.43216,25.0,0.12,107.72,8818.3,1170000.0,-0.12,2230.98,-7.9,-0.35,746156.0,5946351.0,1501047629.0,1.25,1153.1,167.71,1048.42,1283.11,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-09,-1.19,maintain
2020-01-16,2020,1,16,41300.0,-200.0,-0.48,1360022.0,55997973700.0,19584442943100.0,307142382.0,64.77,8.0,-7592862600.0,237068700.0,6400448400.0,955345500.0,25.91754,32.0,-0.09375,111.61,8726.9,748320.0,-1.04,2248.05,17.07,0.77,808332.0,6204474.0,1513149909.0,1.25,1158.8,168.0,1054.37,1292.24,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-2.13,maintain
2020-01-17,2020,1,17,41050.0,-250.0,-0.61,1370331.0,56223693400.0,19465893046350.0,307180710.0,64.78,6.0,-2490861700.0,-53976000.0,3450701200.0,-905863500.0,23.90598,20.0,0.1,111.99,8913.1,794110.0,2.13,2250.57,2.52,0.11,580816.0,5444384.0,1515299754.0,1.25,1159.6,168.35,1052.32,1291.39,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-0.73,maintain
2020-01-20,2020,1,20,41300.0,250.0,0.61,1139491.0,47318321150.0,19584442943100.0,307164491.0,64.78,5.0,1285939550.0,220559900.0,-2603997050.0,1097497600.0,32.57527,26.0,0.1153846153846153,109.9,8641.9,599060.0,-0.74,2262.64,12.07,0.54,545491.0,5950403.0,1524384084.0,1.25,1158.8,168.58,1051.83,1285.05,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-1.08,maintain
2020-01-21,2020,1,21,41400.0,100.0,0.24,1333154.0,55302029050.0,19631862901800.0,307263562.0,64.8,4.0,15866150450.0,582900.0,654289550.0,-16521022900.0,28.47654,30.0,0.3333333333333333,110.53,8732.6,540200.0,1.05,2239.69,-22.95,-1.01,770320.0,5569551.0,1508408628.0,1.25,1158.8,168.94,1051.78,1285.57,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-1.08,maintain
2020-01-22,2020,1,22,41000.0,-400.0,-0.97,1166603.0,48029457900.0,19442183067000.0,307075735.0,64.76,10.0,6758385950.0,69914200.0,7684056850.0,-14512357000.0,26.38226,35.0,0.4,109.35,8678.5,509060.0,-0.62,2267.25,27.56,1.23,608510.0,6365617.0,1526798959.0,1.25,1164.7,169.06,1059.97,1291.01,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-1.2,maintain
2020-01-23,2020,1,23,41200.0,200.0,0.49,894645.0,36637870300.0,19537022984400.0,306772488.0,64.69,6.0,-9952503600.0,75403700.0,5945686300.0,3931413600.0,25.09408,18.0,0.2777777777777778,108.53,8405.1,722670.0,-3.15,2246.13,-21.12,-0.93,509609.0,6790104.0,1512629062.0,1.25,1165.1,168.69,1060.87,1292.74,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-0.24,maintain
2020-01-28,2020,1,28,40150.0,-1050.0,-2.55,1463667.0,58670041700.0,19039113418050.0,306961088.0,64.73,8.0,-433881050.0,25511900.0,5118995200.0,-4710626050.0,33.41161,22.0,0.1818181818181818,96.38,9377.3,954200.0,5.76,2176.72,-69.41,-3.09,808879.0,8818232.0,1466083103.0,1.25,1167.2,168.65,1071.37,1286.2,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-2.19,maintain
2020-01-29,2020,1,29,39800.0,-350.0,-0.87,1001549.0,39914746750.0,18873143562600.0,306891873.0,64.72,5.0,-14635571200.0,154307450.0,8916502300.0,5564761450.0,26.03181,27.0,0.3333333333333333,91.44,9298.9,749880.0,-0.84,2185.28,8.56,0.39,692301.0,6589950.0,1472171522.0,1.25,1176.7,168.71,1078.3,1296.84,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-3.63,maintain
2020-01-30,2020,1,30,39900.0,100.0,0.25,1064052.0,42415507300.0,18920563521300.0,307744055.0,64.9,8.0,-8062590900.0,91659700.0,4075594900.0,3895336300.0,22.99402,21.0,0.1904761904761904,90.34,9507.3,765210.0,2.24,2148.0,-37.28,-1.71,602838.0,7105203.0,1446505817.0,1.25,1176.0,169.0,1078.45,1294.95,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-3.62,maintain
2020-01-31,2020,1,31,39150.0,-750.0,-1.88,1285828.0,50922061150.0,18564913831050.0,307840715.0,64.92,10.0,2036254150.0,16965800.0,5908843000.0,-7962062950.0,23.19956,6.0,-0.1666666666666666,90.22,9349.1,633370.0,-1.66,2119.01,-28.99,-1.35,710508.0,7226687.0,1427047755.0,1.25,1183.5,169.55,1086.68,1305.76,97.2,85.0,107.1,100.09,104.2,104.8,62.6,4.1,60.0,2020-08,-4.51,maintain
2020-02-03,2020,2,3,39300.0,150.0,0.38,1508584.0,59431162775.0,18636043769100.0,307639737.0,64.88,3.0,-3223655350.0,-829500.0,567586750.0,2656898100.0,26.17462,23.0,0.3043478260869565,83.18,9296.6,701390.0,-0.41,2118.88,-0.13,-0.01,836700.0,8068704.0,1427133302.0,1.25,1187.8,170.06,1096.21,1317.33,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-4.61,maintain
2020-02-04,2020,2,4,38900.0,-400.0,-1.02,1734995.0,67809585661.0,18446363934300.0,307707247.0,64.89,10.0,-16862209550.0,107976850.0,16737216750.0,17015950.0,22.51904,28.0,-0.0357142857142857,83.2,9193.9,651680.0,-1.1,2157.9,39.02,1.84,624642.0,7791178.0,1454235584.0,1.25,1196.0,170.61,1101.24,1323.02,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-3.11,maintain
2020-02-05,2020,2,5,39250.0,350.0,0.9,1495014.0,58326376500.0,18612333789750.0,307172310.0,64.78,17.0,-8479707450.0,103724000.0,10442717950.0,-2066734500.0,22.88461,35.0,0.2,85.9,9611.8,771460.0,4.54,2165.63,7.73,0.36,574396.0,7736275.0,1460243895.0,1.25,1189.4,169.72,1086.36,1313.75,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-1.38,maintain
2020-02-06,2020,2,6,39800.0,550.0,1.4,1482420.0,58378679800.0,18873143562600.0,306954667.0,64.73,14.0,10376117150.0,51161400.0,4305281850.0,-14732560400.0,19.75753,22.0,0.2272727272727272,86.22,9772.0,778670.0,1.67,2227.94,62.31,2.88,695216.0,8334738.0,1501460506.0,1.25,1188.5,169.77,1082.27,1307.29,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-0.25,maintain
2020-02-07,2020,2,7,39150.0,-650.0,-1.63,1448392.0,56517996150.0,18564913831050.0,306789032.0,64.7,19.0,-10406145400.0,84431200.0,18904629900.0,-8582915700.0,18.57048,25.0,0.2,86.81,9818.6,608960.0,0.48,2211.95,-15.99,-0.72,800342.0,8813174.0,1491013321.0,1.25,1181.4,169.55,1074.05,1297.18,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,0.0,maintain
2020-02-10,2020,2,10,38150.0,-1000.0,-2.55,1774106.0,67643405550.0,18090714244050.0,306567365.0,64.65,31.0,-8253388950.0,185664600.0,24038478600.0,-15970754250.0,25.74764,42.0,0.2619047619047619,88.14,9854.1,781220.0,-2.93,2201.07,-10.88,-0.49,609566.0,5471061.0,1483846707.0,1.25,1187.2,170.06,1081.58,1299.33,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-2.93,maintain
2020-02-11,2020,2,11,38500.0,350.0,0.92,1326970.0,51005525950.0,18256684099500.0,306365948.0,64.61,16.0,-6295718850.0,-127302350.0,-90007700.0,6513028900.0,21.2043,29.0,0.2758620689655172,88.89,10229.5,791280.0,3.81,2223.12,22.05,1.0,526211.0,6611195.0,1498338522.0,1.25,1189.8,170.01,1084.05,1298.55,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-1.03,maintain
2020-02-12,2020,2,12,38450.0,-50.0,-0.13,1616452.0,61972508302.0,18232974120150.0,306452628.0,64.63,16.0,-552401350.0,71124700.0,7924577800.0,-7443301150.0,20.46435,10.0,0.0,89.09,10317.7,803250.0,0.86,2238.38,15.26,0.69,632463.0,6892198.0,1508346242.0,1.25,1184.1,169.63,1078.42,1292.86,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-2.04,maintain
2020-02-13,2020,2,13,37900.0,-550.0,-1.43,1738102.0,66200660300.0,17972164347300.0,306373620.0,64.61,22.0,-1537561900.0,52012350.0,16291965750.0,-14806416200.0,19.15224,22.0,0.1363636363636363,89.12,10235.1,940300.0,-0.8,2232.96,-5.42,-0.24,638666.0,8121197.0,1505295817.0,1.25,1179.8,169.29,1071.86,1282.62,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-4.77,maintain
2020-02-14,2020,2,14,37750.0,-150.0,-0.4,1047254.0,39729146250.0,18211826610750.0,317129925.0,65.74,52.0,140112850.0,-18958800.0,5695752600.0,-5816906650.0,18.64083,10.0,0.0,89.87,10333.0,732510.0,0.96,2243.59,10.63,0.48,597224.0,6379565.0,1511254623.0,1.25,1181.5,169.09,1076.0,1280.63,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-08,-3.58,maintain
2020-02-17,2020,2,17,36900.0,-850.0,-2.25,2254735.0,83570563700.0,17801758991700.0,317192924.0,65.75,84.0,-1513110050.0,61514550.0,22240709250.0,-20789113750.0,23.76343,25.0,-0.32,90.13,9701.4,961880.0,-2.32,2242.17,-1.42,-0.06,458248.0,5639201.0,1510109679.0,1.25,1183.5,169.42,1077.62,1282.74,89.6,81.3,103.2,100.16,96.9,97.8,62.6,4.1,60.0,2020-07,-3.28,maintain
